"ObjetoOriginal","ObjetoNovo"
"Z_BUKRS_INVEST","ZESZ_BUKRS_INVEST"
"ZDO_CNPJ","ZESZDO_CNPJ"
"ZDE_CK_FOLHA_PAGAMENTO","ZESZDE_CK_FOLHA_PAGAMENTO"
"ZDE_UND_NEGOCIADA","ZESZDE_UND_NEGOCIADA"
"ZDM_TIPO_IMP_L1","ZESZDM_TIPO_IMP_L1"
"ZDE_DS_PORTO","ZESZDE_DS_PORTO"
"ZDE_QUANT_FATURA_AQUAV","ZESZDE_QUANT_FATURA_AQUAV"
"ZSDED038","ZESZSDED038"
"ZWRBTR_DRE_D","ZESZWRBTR_DRE_D"
"ZDE_AGPESO_FORN","ZESZDE_AGPESO_FORN"
"ZPERIOCID_JOB","ZESZPERIOCID_JOB"
"ZE_I_COD_MOTIVO_ABASTEC_MAN","ZESZE_I_COD_MOTIVO_ABASTEC_MAN"
"ZID_INTERF","ZESZID_INTERF"
"ZDE_SE_ATTRIBUTETITLE","ZESZDE_SE_ATTRIBUTETITLE"
"ZD_PERC_EQ_PATRI","ZESZD_PERC_EQ_PATRI"
"ZAGENTSEG","ZESZAGENTSEG"
"ZGRC_SEND_EMAIL_CTE","ZESZGRC_SEND_EMAIL_CTE"
"ZDE_CNPJ_CPF","ZESZDE_CNPJ_CPF"
"ZLOTE","ZESZLOTE"
"ZDE_HVI_B","ZESZDE_HVI_B"
"ZFID_UTILIZA","ZESZFID_UTILIZA"
"ZGLE0001","ZESZGLE0001"
"ZDE_PRAZO_003_ALERTA","ZESZDE_PRAZO_003_ALERTA"
"ZCTE_CIOT_PARCE_T","ZESZCTE_CIOT_PARCE_T"
"ZSDE_LIFNR_PORT","ZESZSDE_LIFNR_PORT"
"ZSDD028","ZESZSDD028"
"ZDE_PS_BC_TON","ZESZDE_PS_BC_TON"
"ZXNFE_MDFE_QTD_PARCIAL","ZESZXNFE_MDFE_QTD_PARCIAL"
"ZDM_TP_SINCRONIA","ZESZDM_TP_SINCRONIA"
"ZDE_VLR_UNIT","ZESZDE_VLR_UNIT"
"ZDE_VLR_BASE_ICMS_ST","ZESZDE_VLR_BASE_ICMS_ST"
"ZDE_IN_GMO_03","ZESZDE_IN_GMO_03"
"ZVLR_FATURA","ZESZVLR_FATURA"
"ZTIPO_LEILAO","ZESZTIPO_LEILAO"
"ZDE_DS_URF_ABREV","ZESZDE_DS_URF_ABREV"
"ZNFE_INBOUND","ZESZNFE_INBOUND"
"ZDE_EXPED_CNPJ","ZESZDE_EXPED_CNPJ"
"Z_RESI","ZESZ_RESI"
"ZDE_ID_INTEGRACAO","ZESZDE_ID_INTEGRACAO"
"ZVALUEOLD","ZESZVALUEOLD"
"ZDM_TP_SALDO","ZESZDM_TP_SALDO"
"ZDE_QUANT_SOBRA_AQUAV","ZESZDE_QUANT_SOBRA_AQUAV"
"ZDO_BRG_CSTG_INTDG","ZESZDO_BRG_CSTG_INTDG"
"ZINSSACUM","ZESZINSSACUM"
"ZINTG_ICMS40","ZESZINTG_ICMS40"
"ZDE_FAGL_VT","ZESZDE_FAGL_VT"
"ZBASEIMP","ZESZBASEIMP"
"ZDM_STATUS_INDEA","ZESZDM_STATUS_INDEA"
"ZSDE_PREV_VL_LIQ_USD","ZESZSDE_PREV_VL_LIQ_USD"
"ZDE_TIPO_PERC","ZESZDE_TIPO_PERC"
"ZDOFIS_TP_NOTA","ZESZDOFIS_TP_NOTA"
"ZCLFI_CONC_EQPATR","ZESZCLFI_CONC_EQPATR"
"ZDTFIM","ZESZDTFIM"
"ZDMTIPOMOV","ZESZDMTIPOMOV"
"ZLESE001","ZESZLESE001"
"ZJUSTIFICA","ZESZJUSTIFICA"
"ZSTATUS_FAT","ZESZSTATUS_FAT"
"ZINTGNFE","ZESZINTGNFE"
"ZPPE_DOC_Z11","ZESZPPE_DOC_Z11"
"ZES_PRECO","ZESZES_PRECO"
"ZDE_STCD2","ZESZDE_STCD2"
"ZSDED026","ZESZSDED026"
"ZDE_CPF_REGISTRO_DUE","ZESZDE_CPF_REGISTRO_DUE"
"ZDM_TX_OBS_ROM","ZESZDM_TX_OBS_ROM"
"Z_BUKRS_TXT_INVDA","ZESZ_BUKRS_TXT_INVDA"
"ZXNFE_MDFE_CMUNCARREGA","ZESZXNFE_MDFE_CMUNCARREGA"
"ZCTE_INFO_NOTA_T","ZESZCTE_INFO_NOTA_T"
"ZTAXA_NEG","ZESZTAXA_NEG"
"ZDE_DESCRICAO_TIPO","ZESZDE_DESCRICAO_TIPO"
"ZIB_CTE_DIST_NIT","ZESZIB_CTE_DIST_NIT"
"ZID_DATA_CAD","ZESZID_DATA_CAD"
"ZPME_CRT_SPOT_DESCR","ZESZPME_CRT_SPOT_DESCR"
"ZDE_BRG_OS_MATERIAL","ZESZDE_BRG_OS_MATERIAL"
"ZDTPATODRAW","ZESZDTPATODRAW"
"ZDE_CNPJ_CHEGADA","ZESZDE_CNPJ_CHEGADA"
"ZGLE0020","ZESZGLE0020"
"ZDM_OPERACAO_TELA","ZESZDM_OPERACAO_TELA"
"ZDE_CK_EMBARQUE_TERCEIRO","ZESZDE_CK_EMBARQUE_TERCEIRO"
"Z_TIPO","ZESZ_TIPO"
"ZDE_HOR_APR_REQ","ZESZDE_HOR_APR_REQ"
"ZED_STATUS_GLOBAL","ZESZED_STATUS_GLOBAL"
"Z_TAXA_ACUMULADA_12MESE","ZESZ_TAXA_ACUMULADA_12MESE"
"Z_BUKRS_INVESTIDA","ZESZ_BUKRS_INVESTIDA"
"ZDE_ID_FORM","ZESZDE_ID_FORM"
"ZE_S_DESC_BICO","ZESZE_S_DESC_BICO"
"ZXNFE_C_TERM_CARREG","ZESZXNFE_C_TERM_CARREG"
"ZCA_CAMPOS_MODIF_DRAFT","ZESZCA_CAMPOS_MODIF_DRAFT"
"ZDE_REGISTRO_ATIVO","ZESZDE_REGISTRO_ATIVO"
"ZDM_QTD_SEGUNDOS_CICLO","ZESZDM_QTD_SEGUNDOS_CICLO"
"ZFIY_DESC_LIBRO_IVA","ZESZFIY_DESC_LIBRO_IVA"
"ZXI_CTE_DIST_CPL","ZESZXI_CTE_DIST_CPL"
"Z_CHAR12","ZESZ_CHAR12"
"ZDE_TP_INTEGRACAO","ZESZDE_TP_INTEGRACAO"
"ZSDD014","ZESZSDD014"
"Z_RESULT_USD","ZESZ_RESULT_USD"
"ZDE_INFPROTNFE_XML","ZESZDE_INFPROTNFE_XML"
"ZDE_PRAZO_008_CRITICO","ZESZDE_PRAZO_008_CRITICO"
"ZDE_STATUS","ZESZDE_STATUS"
"ZGL083_CONC_INSVEST_USD","ZESZGL083_CONC_INSVEST_USD"
"ZDM_DS_MOTORISTA","ZESZDM_DS_MOTORISTA"
"ZDM_SE_ATTRIBUTETITLE","ZESZDM_SE_ATTRIBUTETITLE"
"ZDE_DESCMATERIAL","ZESZDE_DESCMATERIAL"
"ZE_S_UNID_MEDIDA","ZESZE_S_UNID_MEDIDA"
"ZMEMOR","ZESZMEMOR"
"ZSDED017","ZESZSDED017"
"ZSD_SIM_NAO_CONF","ZESZSD_SIM_NAO_CONF"
"ZIN_CHAVE_COLETA","ZESZIN_CHAVE_COLETA"
"ZDE_SEQ_LOG","ZESZDE_SEQ_LOG"
"ZDLES002","ZESZDLES002"
"ZLESLTOLTXT","ZESZLESLTOLTXT"
"ZE_IB_VEICULO_ATIVO","ZESZE_IB_VEICULO_ATIVO"
"ZATRIBUICAO","ZESZATRIBUICAO"
"ZDE_NAME_LOC_COLETA","ZESZDE_NAME_LOC_COLETA"
"ZID_PARTNERSAP","ZESZID_PARTNERSAP"
"ZDE_LOCNEG_EMIS","ZESZDE_LOCNEG_EMIS"
"ZVLR_LIQ_PAGAR","ZESZVLR_LIQ_PAGAR"
"Z_FIZ25_PASS","ZESZ_FIZ25_PASS"
"ZDE_NR_PERC_UMIDADE","ZESZDE_NR_PERC_UMIDADE"
"ZDM_TP_AUTORIZACAO","ZESZDM_TP_AUTORIZACAO"
"ZQTD_VINC","ZESZQTD_VINC"
"Z_AGRUPAMENTO_LISTA","ZESZ_AGRUPAMENTO_LISTA"
"ZDE_INF_CTE_COMPL_OBS_CONT","ZESZDE_INF_CTE_COMPL_OBS_CONT"
"ZDE_SIGLA_TERMINAL","ZESZDE_SIGLA_TERMINAL"
"ZDESD_USNAM","ZESZDESD_USNAM"
"ZDTYPE_LEVEL","ZESZDTYPE_LEVEL"
"ZNRO_CASCO","ZESZNRO_CASCO"
"ZFID001","ZESZFID001"
"ZDE_NOME_CLI","ZESZDE_NOME_CLI"
"ZE_S_DESC_VEIC_REDUZ","ZESZE_S_DESC_VEIC_REDUZ"
"ZXNFE_MDFE_TPEMIS","ZESZXNFE_MDFE_TPEMIS"
"ZSDD015","ZESZSDD015"
"ZDE_LOCAL_DESPACHO","ZESZDE_LOCAL_DESPACHO"
"ZSDD_SALDO_ORIGEM","ZESZSDD_SALDO_ORIGEM"
"ZDE_CK_VEICULO_CARREGADO","ZESZDE_CK_VEICULO_CARREGADO"
"ZSDE_PREV_MULTA_USD","ZESZSDE_PREV_MULTA_USD"
"ZEXCECAO_LOTE_VENCIDOS","ZESZEXCECAO_LOTE_VENCIDOS"
"ZDM_ORIGEM_DESTINO","ZESZDM_ORIGEM_DESTINO"
"ZXNFE_NAPOL","ZESZXNFE_NAPOL"
"ZDE_CK_NAO_VALIDA_VENC_PED","ZESZDE_CK_NAO_VALIDA_VENC_PED"
"ZCOD_IMP_COMPLY","ZESZCOD_IMP_COMPLY"
"ZCANCEL","ZESZCANCEL"
"ZIDENT_REV_SIGAM","ZESZIDENT_REV_SIGAM"
"ZDE_CHAVE_SUB","ZESZDE_CHAVE_SUB"
"ZDE_TP_STATUS_ORDEM","ZESZDE_TP_STATUS_ORDEM"
"ZDM_NR_KM","ZESZDM_NR_KM"
"ZDE_NR_QTDE_ESVERDEADO","ZESZDE_NR_QTDE_ESVERDEADO"
"ZNOME_MARCA","ZESZNOME_MARCA"
"ZDIAS_MOV","ZESZDIAS_MOV"
"ZDE_PROCESSO_TOKEN","ZESZDE_PROCESSO_TOKEN"
"ZDE_DS_TIPO_STATUS","ZESZDE_DS_TIPO_STATUS"
"ZDE_PERCENTUAL","ZESZDE_PERCENTUAL"
"ZDE_DS_QVOL","ZESZDE_DS_QVOL"
"Z_SAFRA","ZESZ_SAFRA"
"ZSDT_EXPORT","ZESZSDT_EXPORT"
"ZDM_PESO_FERRO","ZESZDM_PESO_FERRO"
"ZSFI_APROV_PAGTOIMP","ZESZSFI_APROV_PAGTOIMP"
"ZENAVIO","ZESZENAVIO"
"ZDE_API","ZESZDE_API"
"ZAUTOR","ZESZAUTOR"
"ZDE_CSLL_BRL","ZESZDE_CSLL_BRL"
"ZDE_CHV_ACESSO_DUE","ZESZDE_CHV_ACESSO_DUE"
"ZSDED023","ZESZSDED023"
"ZIB_CTE_DIST_ANT_T","ZESZIB_CTE_DIST_ANT_T"
"ZDE_NR_DUPLICATA","ZESZDE_NR_DUPLICATA"
"ZIB_CTE_SAP","ZESZIB_CTE_SAP"
"ZDE_NM_BLOCO_ALGODAO","ZESZDE_NM_BLOCO_ALGODAO"
"ZDE_LOCAL_EMBARQUE","ZESZDE_LOCAL_EMBARQUE"
"ZSDD_INCOTERM","ZESZSDD_INCOTERM"
"ZSFI_APROV_LIM_CRED_DOC","ZESZSFI_APROV_LIM_CRED_DOC"
"ZFG_OBRIG","ZESZFG_OBRIG"
"ZDE_APIKEY_ID","ZESZDE_APIKEY_ID"
"ZNFE_XML_SEFAZ","ZESZNFE_XML_SEFAZ"
"ZDM_TP_DESTINACAO","ZESZDM_TP_DESTINACAO"
"ZDM_DS_NOME_TECNICO_BI","ZESZDM_DS_NOME_TECNICO_BI"
"ZSDED056","ZESZSDED056"
"ZDE_PAYMENTS_ATUAL","ZESZDE_PAYMENTS_ATUAL"
"ZPPED010","ZESZPPED010"
"ZCOD_FECHTO","ZESZCOD_FECHTO"
"ZDOCROLO","ZESZDOCROLO"
"Z_S_BALC_U","ZESZ_S_BALC_U"
"ZDE_INF_MODAL_AQUAV_DACTE","ZESZDE_INF_MODAL_AQUAV_DACTE"
"ZBPRE","ZESZBPRE"
"ZTIPOWEBADM","ZESZTIPOWEBADM"
"ZDE_SALDO_RETORNO","ZESZDE_SALDO_RETORNO"
"ZCTE_CIOT","ZESZCTE_CIOT"
"ZDE_INFS_DOC_ANT_TT","ZESZDE_INFS_DOC_ANT_TT"
"ZDTCHICAGO","ZESZDTCHICAGO"
"ZTRANSF_ICMS","ZESZTRANSF_ICMS"
"ZXNFE_TEXT_TYP","ZESZXNFE_TEXT_TYP"
"ZFI_CHAR10","ZESZFI_CHAR10"
"ZDE_CONTA_VAR_CAMBIO","ZESZDE_CONTA_VAR_CAMBIO"
"ZCRED_DEB","ZESZCRED_DEB"
"ZDE_OPR_DEVOL_ZNFW","ZESZDE_OPR_DEVOL_ZNFW"
"ZDE_UNITARIO_NFE","ZESZDE_UNITARIO_NFE"
"ZDE_CODIGO_RA_EMBARQUE","ZESZDE_CODIGO_RA_EMBARQUE"
"ZDE_US_CANCELAMENTO","ZESZDE_US_CANCELAMENTO"
"ZSDV_AJ_CITY","ZESZSDV_AJ_CITY"
"ZSG_TIPO_LEILAO","ZESZSG_TIPO_LEILAO"
"ZID_CHAR20","ZESZID_CHAR20"
"ZDM_TIPO_SERVICO_FRETE","ZESZDM_TIPO_SERVICO_FRETE"
"ZFIWED022","ZESZFIWED022"
"ZDE_INFPROTCTE_XML","ZESZDE_INFPROTCTE_XML"
"ZLOTE_NR","ZESZLOTE_NR"
"ZSDE_ID_LIMITE_CRED","ZESZSDE_ID_LIMITE_CRED"
"ZDE_CK_CLASS_DEST","ZESZDE_CK_CLASS_DEST"
"ZID_OPERACAO","ZESZID_OPERACAO"
"ZDM_TP_COMBROP","ZESZDM_TP_COMBROP"
"ZPPE_STATUS","ZESZPPE_STATUS"
"ZDE_DMBTR_DEBIT","ZESZDE_DMBTR_DEBIT"
"ZSEQ_APL","ZESZSEQ_APL"
"Z_MEMORANDO","ZESZ_MEMORANDO"
"ZDE_DT_DESLIGAMENTO","ZESZDE_DT_DESLIGAMENTO"
"ZDE_TEXTO","ZESZDE_TEXTO"
"ZDE_PERC_RENDIMENTO","ZESZDE_PERC_RENDIMENTO"
"ZDE_SALDO_BRL","ZESZDE_SALDO_BRL"
"ZSALDO","ZESZSALDO"
"ZDE_COD_CLIENTE","ZESZDE_COD_CLIENTE"
"ZDEPP_DTCRIA","ZESZDEPP_DTCRIA"
"ZINTG_ICMSSN201","ZESZINTG_ICMSSN201"
"ZIMPCODCOMPLY","ZESZIMPCODCOMPLY"
"Z_CONC_PARAMETRO","ZESZ_CONC_PARAMETRO"
"ZDE_SEQUENCIA_NOTA","ZESZDE_SEQUENCIA_NOTA"
"ZDE_URL_TOKEN","ZESZDE_URL_TOKEN"
"ZDE_RECEBEDOR_CPF","ZESZDE_RECEBEDOR_CPF"
"ZDES_MOTIVO","ZESZDES_MOTIVO"
"ZXI_CTE_DIST_MOT","ZESZXI_CTE_DIST_MOT"
"ZE_S_HORA_EXPORTACAO","ZESZE_S_HORA_EXPORTACAO"
"ZDOPP_LIST_ALTER","ZESZDOPP_LIST_ALTER"
"ZETXT30","ZESZETXT30"
"ZDE_DIR_XML_CTE","ZESZDE_DIR_XML_CTE"
"ZDE_ACT_NF_IB","ZESZDE_ACT_NF_IB"
"ZDMBTR","ZESZDMBTR"
"ZVARIANTEED01","ZESZVARIANTEED01"
"ZDE_HEADER","ZESZDE_HEADER"
"ZDE_VLR_CAD","ZESZDE_VLR_CAD"
"ZCTE_AJUSTES","ZESZCTE_AJUSTES"
"ZVL_PREMIO","ZESZVL_PREMIO"
"ZVISAOCONT","ZESZVISAOCONT"
"ZCA_CAMPOS_MODIFICACAO_CANCEL","ZESZCA_CAMPOS_MODIFICACAO_CANCEL"
"ZIMPUF","ZESZIMPUF"
"ZUNITA","ZESZUNITA"
"ZDE_ID_INTEGRACAO_REJEITA","ZESZDE_ID_INTEGRACAO_REJEITA"
"ZINTG_COFINSQTDE","ZESZINTG_COFINSQTDE"
"ZDE_CLIENTE_IE","ZESZDE_CLIENTE_IE"
"ZDM_CK_SEM_RET_GRUPO","ZESZDM_CK_SEM_RET_GRUPO"
"ZDE_STATUS_CARGUEIRO","ZESZDE_STATUS_CARGUEIRO"
"ZSTATUSDRE","ZESZSTATUSDRE"
"ZMET_LOTE","ZESZMET_LOTE"
"ZD_PYMT_METH","ZESZD_PYMT_METH"
"ZDE_CRIA","ZESZDE_CRIA"
"ZDM_TP_GRUPO_CTB","ZESZDM_TP_GRUPO_CTB"
"ZXNFE_MDFE_MOD","ZESZXNFE_MDFE_MOD"
"ZDE_NR_PERC_AVA_GES","ZESZDE_NR_PERC_AVA_GES"
"ZXNFE_MDFE_CUNID","ZESZXNFE_MDFE_CUNID"
"ZXI_CTE_DIST_D55","ZESZXI_CTE_DIST_D55"
"ZDE_DATA_RECEB","ZESZDE_DATA_RECEB"
"ZREGIME","ZESZREGIME"
"ZDATA_BL","ZESZDATA_BL"
"ZCRIA","ZESZCRIA"
"ZLESD_TP_STATUS","ZESZLESD_TP_STATUS"
"ZDE_UZEIT","ZESZDE_UZEIT"
"ZDE_HVI_MAT","ZESZDE_HVI_MAT"
"ZINTG_PISNT","ZESZINTG_PISNT"
"ZFIWD006","ZESZFIWD006"
"ZDE_DT_DESCARGA","ZESZDE_DT_DESCARGA"
"ZDE_CODIGO_BARRA","ZESZDE_CODIGO_BARRA"
"ZCARTORIO","ZESZCARTORIO"
"ZSDTPINCONF","ZESZSDTPINCONF"
"ZDE_MES","ZESZDE_MES"
"ZSDT0102","ZESZSDT0102"
"ZDE_VLR_PREV_ADT","ZESZDE_VLR_PREV_ADT"
"ZDE_INFO_DEST","ZESZDE_INFO_DEST"
"ZD_DN_BANCO","ZESZD_DN_BANCO"
"ZBRNFE_DANFE_COMP","ZESZBRNFE_DANFE_COMP"
"ZDE_FRETE_POR","ZESZDE_FRETE_POR"
"ZDE_CTE_DIST_D55","ZESZDE_CTE_DIST_D55"
"ZDE_PRECO_FRETE","ZESZDE_PRECO_FRETE"
"ZSFI_APROV_PAGTOIMP_ESTR","ZESZSFI_APROV_PAGTOIMP_ESTR"
"ZDE_PESO_NOTA","ZESZDE_PESO_NOTA"
"ZINTG_INFQ","ZESZINTG_INFQ"
"ZDE_HORA_RUMO","ZESZDE_HORA_RUMO"
"ZDM_NR_SAFRA","ZESZDM_NR_SAFRA"
"ZGLE0024","ZESZGLE0024"
"Z_TP_IMPOSTO","ZESZ_TP_IMPOSTO"
"ZID_APPROVER_ID","ZESZID_APPROVER_ID"
"ZDE_ID_CTR_SEQ","ZESZDE_ID_CTR_SEQ"
"ZDM_DECIMAL_20_2","ZESZDM_DECIMAL_20_2"
"ZSALDO_BRL","ZESZSALDO_BRL"
"ZE_S_COD_COTISTA","ZESZE_S_COD_COTISTA"
"ZIMRC_CNTRC","ZESZIMRC_CNTRC"
"ZVALOR_NOVO","ZESZVALOR_NOVO"
"ZED_MOEDA_DOC","ZESZED_MOEDA_DOC"
"ZDM_ZSDED030","ZESZDM_ZSDED030"
"ZDM_TP_TRIBUTACAO","ZESZDM_TP_TRIBUTACAO"
"ZSMM_APROV_REQUISICAO_IT","ZESZSMM_APROV_REQUISICAO_IT"
"ZDE_FAGL_FORNS","ZESZDE_FAGL_FORNS"
"ZDE_ACT_SET_ADD_USUARIO","ZESZDE_ACT_SET_ADD_USUARIO"
"ZDE_QT_SAIDA","ZESZDE_QT_SAIDA"
"ZDE_NR_DESPACHO","ZESZDE_NR_DESPACHO"
"ZMMD0004","ZESZMMD0004"
"ZTP_IMPOSTO","ZESZTP_IMPOSTO"
"ZDE_QT_EMBALAGENS","ZESZDE_QT_EMBALAGENS"
"ZDE_NUMR_CTE","ZESZDE_NUMR_CTE"
"ZDE_NOME_FORNECEDOR","ZESZDE_NOME_FORNECEDOR"
"ZDM_ADD01","ZESZDM_ADD01"
"ZDE_NM_FARDOS","ZESZDE_NM_FARDOS"
"ZDESCR_STATUS","ZESZDESCR_STATUS"
"ZVAL","ZESZVAL"
"ZDE_INFLOCALDESCARREGA","ZESZDE_INFLOCALDESCARREGA"
"ZDE_ARMA_RAZAO","ZESZDE_ARMA_RAZAO"
"ZDE_INF_MDFE_MD_RODO_VEIC_REBT","ZESZDE_INF_MDFE_MD_RODO_VEIC_REBT"
"ZDE_PRAZO_006_CRITICO","ZESZDE_PRAZO_006_CRITICO"
"ZDM_TP_REGISTRO","ZESZDM_TP_REGISTRO"
"Z_NR_ROT","ZESZ_NR_ROT"
"ZANO_DE","ZESZANO_DE"
"ZDM_ID_ACAO","ZESZDM_ID_ACAO"
"ZDE_NM_PESO_DESCONTOS","ZESZDE_NM_PESO_DESCONTOS"
"ZDE_QTDE_OD_ME","ZESZDE_QTDE_OD_ME"
"ZEIDMODELO","ZESZEIDMODELO"
"ZDE_TIME_INICIO","ZESZDE_TIME_INICIO"
"ZDOC_MR22","ZESZDOC_MR22"
"ZDE_QTD_EIXOS","ZESZDE_QTD_EIXOS"
"ZXGRP_FLX","ZESZXGRP_FLX"
"ZDE_MDFE_TPCARGA","ZESZDE_MDFE_TPCARGA"
"ZE_S_COD_TANQUE_LOGICO","ZESZE_S_COD_TANQUE_LOGICO"
"ZDE_PROP_VEICULO","ZESZDE_PROP_VEICULO"
"ZPME_EMP_LOC","ZESZPME_EMP_LOC"
"ZDIAS_LEAD","ZESZDIAS_LEAD"
"ZDADOS_TRANS","ZESZDADOS_TRANS"
"ZDM_SENHA","ZESZDM_SENHA"
"ZINTG_INFADIC","ZESZINTG_INFADIC"
"ZSDE_JUST_WF","ZESZSDE_JUST_WF"
"ZDE_TP_AMBIENTE","ZESZDE_TP_AMBIENTE"
"ZDE_TIPO_TRANSP","ZESZDE_TIPO_TRANSP"
"ZPMED009","ZESZPMED009"
"ZDE_DESTINO","ZESZDE_DESTINO"
"ZDR_FILIAL","ZESZDR_FILIAL"
"ZDE_VOLUME_UTLIZADO","ZESZDE_VOLUME_UTLIZADO"
"ZE_S_COD_PLANTA_CENTRO_VEIC","ZESZE_S_COD_PLANTA_CENTRO_VEIC"
"ZDM_TP_PRECO","ZESZDM_TP_PRECO"
"ZCL_APP_APROV_LIMI_CRED_IT","ZESZCL_APP_APROV_LIMI_CRED_IT"
"ZDO_PONTO_ODOMETRO","ZESZDO_PONTO_ODOMETRO"
"ZDE_DT_ULTIMO_LOGIN","ZESZDE_DT_ULTIMO_LOGIN"
"ZDE_RG2","ZESZDE_RG2"
"ZSDE_TRANS_FERRO","ZESZSDE_TRANS_FERRO"
"ZE_F_QTDE_ABAST","ZESZE_F_QTDE_ABAST"
"ZDE_SALDO_CTA_I","ZESZDE_SALDO_CTA_I"
"ZDE_HR_EXPORTACAO","ZESZDE_HR_EXPORTACAO"
"ZPMED001","ZESZPMED001"
"ZD_MENG11","ZESZD_MENG11"
"ZPPED_DATA_VALIDADE","ZESZPPED_DATA_VALIDADE"
"ZAVERBADOSITENS","ZESZAVERBADOSITENS"
"ZDE_APROVADOR","ZESZDE_APROVADOR"
"Z_ID_PROCESSO_SE_SM","ZESZ_ID_PROCESSO_SE_SM"
"ZPPE_MAT_ORG","ZESZPPE_MAT_ORG"
"ZTOKEN_EXPIRATION","ZESZTOKEN_EXPIRATION"
"ZDE_EMISSAO_CTE","ZESZDE_EMISSAO_CTE"
"ZZELTRANSPORTISTA","ZESZZELTRANSPORTISTA"
"ZDM_STATUS_CARGUERO_VIAGEM","ZESZDM_STATUS_CARGUERO_VIAGEM"
"ZTIPO_TOL","ZESZTIPO_TOL"
"ZSD_TP_DISPARO","ZESZSD_TP_DISPARO"
"ZDE_LGORT_ZNFW_ENT_IND","ZESZDE_LGORT_ZNFW_ENT_IND"
"ZPPED006","ZESZPPED006"
"ZDE_TXMUN_INI","ZESZDE_TXMUN_INI"
"ZDE_ID_SESSAO_BENEFICIAMENTO","ZESZDE_ID_SESSAO_BENEFICIAMENTO"
"ZDM_TIPO_GRANEL","ZESZDM_TIPO_GRANEL"
"ZDE_INF_NFE","ZESZDE_INF_NFE"
"ZDM_ARQUIVO_BI","ZESZDM_ARQUIVO_BI"
"ZDE_PRAZO_002_CRITICO","ZESZDE_PRAZO_002_CRITICO"
"ZDM_ST_NFE_ARMAZEM","ZESZDM_ST_NFE_ARMAZEM"
"ZE_F_PRECO_UNITARIO","ZESZE_F_PRECO_UNITARIO"
"ZSDT0042X","ZESZSDT0042X"
"ZDE_NR_QTD_NOMEADA_FIL","ZESZDE_NR_QTD_NOMEADA_FIL"
"ZZCHAVE","ZESZZCHAVE"
"ZDE_STATUS_DOC_ELETRONICO","ZESZDE_STATUS_DOC_ELETRONICO"
"ZREMESSA","ZESZREMESSA"
"ZDM_STATUS_ENTREGA","ZESZDM_STATUS_ENTREGA"
"ZDM_ORIGEM_INDEA","ZESZDM_ORIGEM_INDEA"
"ZTIPO_ANEXO","ZESZTIPO_ANEXO"
"ZVALIDA","ZESZVALIDA"
"ZDM_USUARIO","ZESZDM_USUARIO"
"ZFIED030","ZESZFIED030"
"ZBRNFE_DANFE_ITEM_DESC","ZESZBRNFE_DANFE_ITEM_DESC"
"ZEBELN","ZESZEBELN"
"ZIF_DOC_ELETRONICO","ZESZIF_DOC_ELETRONICO"
"ZENDERDEST","ZESZENDERDEST"
"ZDE_HR_FINALIZADO","ZESZDE_HR_FINALIZADO"
"ZDESTINO_DESC","ZESZDESTINO_DESC"
"ZITEM_FATURAMENTO","ZESZITEM_FATURAMENTO"
"ZDOSTATUS_CTA","ZESZDOSTATUS_CTA"
"ZDE_UE_EXPORTADA","ZESZDE_UE_EXPORTADA"
"ZDE_ROTA_LE","ZESZDE_ROTA_LE"
"ZSMM_APROV_PED_ESTR","ZESZSMM_APROV_PED_ESTR"
"ZIB_NOTA_FISCAL_SAP","ZESZIB_NOTA_FISCAL_SAP"
"ZXNFE_CTE_PLACA","ZESZXNFE_CTE_PLACA"
"ZIDINTER","ZESZIDINTER"
"ZPIS","ZESZPIS"
"ZDE_TAX_CAMBIO_DT_DOC","ZESZDE_TAX_CAMBIO_DT_DOC"
"ZMMD0001","ZESZMMD0001"
"ZDE_DT_FECHAMENTO","ZESZDE_DT_FECHAMENTO"
"ZBSTMG","ZESZBSTMG"
"ZENT_NP","ZESZENT_NP"
"ZDE_DS_NOME_TECNICO_BI","ZESZDE_DS_NOME_TECNICO_BI"
"ZDE_PESO_AFERIDO","ZESZDE_PESO_AFERIDO"
"ZDM_ACAO_PEDAGIO_REPOM","ZESZDM_ACAO_PEDAGIO_REPOM"
"ZINTG_ICMSSN202","ZESZINTG_ICMSSN202"
"ZCUSTO_USD","ZESZCUSTO_USD"
"ZDE_DS_MARCA","ZESZDE_DS_MARCA"
"ZDE_QTD_TON_INTEIRO","ZESZDE_QTD_TON_INTEIRO"
"ZRSI_BASE_PISCOF","ZESZRSI_BASE_PISCOF"
"ZCK_HEDGE","ZESZCK_HEDGE"
"ZFI_DEC15_5","ZESZFI_DEC15_5"
"ZE_DT_LEITURA_TERCEIRO","ZESZE_DT_LEITURA_TERCEIRO"
"ZDEPP_ERDAT","ZESZDEPP_ERDAT"
"ZXNFE_EV_NSEQEVENTO","ZESZXNFE_EV_NSEQEVENTO"
"ZSEQ_CAD","ZESZSEQ_CAD"
"ZMOTORISTA","ZESZMOTORISTA"
"ZDE_E_TOMADORA_R","ZESZDE_E_TOMADORA_R"
"ZDEPP_STAT_APROV","ZESZDEPP_STAT_APROV"
"ZICMS","ZESZICMS"
"ZDM_SE_RECORDKEY_WORKFLOW","ZESZDM_SE_RECORDKEY_WORKFLOW"
